!OMP_NUM_THREADS key E v kr eta mu conf
2 1366 4.63447E+09 0.07632 0.14119 0.76284 6.94620 4.0E+6
2 1367 4.63447E+08 0.17632 0.28405 0.87395 12.40080 4.0E+6
2 1368 4.63447E+10 0.27632 0.42691 0.98506 17.85540 4.0E+6
2 1369 2.60615E+07 0.37632 0.56976 0.10852 23.31000 4.0E+6
2 1370 2.60615E+09 0.47632 0.71262 0.21963 28.76460 4.0E+6
2 1371 2.60615E+08 0.09632 0.85548 0.33074 34.21920 4.0E+6
2 1372 2.60615E+10 0.19632 0.99833 0.44185 39.67380 4.0E+6
2 1373 8.24138E+07 0.29632 0.00167 0.55296 45.12780 4.0E+6
2 1374 8.24138E+09 0.39632 0.14452 0.66408 50.58240 4.0E+6
2 1375 8.24138E+08 0.49632 0.28738 0.77519 56.03700 4.0E+6
2 1376 8.24138E+10 0.00112 0.43024 0.88630 1.98780 4.0E+6
2 1377 1.26917E+07 0.10112 0.57309 0.99741 7.44240 4.0E+6
2 1378 1.26917E+09 0.20112 0.71595 0.01113 12.89640 4.0E+6
2 1379 1.26917E+08 0.30112 0.85881 0.12224 18.35100 4.0E+6
2 1380 1.26917E+10 0.40112 0.02207 0.23335 23.80560 4.0E+6
2 1381 4.01347E+07 0.02112 0.16493 0.34446 29.26020 4.0E+6
2 1382 4.01347E+09 0.12112 0.30779 0.45557 34.71480 4.0E+6
2 1383 4.01347E+08 0.22112 0.45065 0.56668 40.16940 4.0E+6
2 1384 4.01347E+10 0.32112 0.59350 0.67779 45.62400 4.0E+6
2 1385 2.25694E+07 0.42112 0.73636 0.78890 51.07860 4.0E+6
2 1386 2.25694E+09 0.04112 0.87922 0.90002 56.53320 4.0E+6
2 1387 2.25694E+08 0.14112 0.04248 0.02347 2.48340 4.0E+6
2 1388 2.25694E+10 0.24112 0.18534 0.13458 7.93800 4.0E+6
2 1389 7.13707E+07 0.34112 0.32820 0.24569 13.39260 4.0E+6
2 1390 7.13707E+09 0.44112 0.47105 0.35681 18.84720 4.0E+6
2 1391 7.13707E+08 0.06112 0.61391 0.46792 24.30180 4.0E+6
2 1392 7.13707E+10 0.16112 0.75677 0.57903 29.75640 4.0E+6
2 1393 1.69247E+07 0.26112 0.89963 0.69014 35.21100 4.0E+6
2 1394 1.69247E+09 0.36112 0.06289 0.80125 40.66500 4.0E+6
2 1395 1.69247E+08 0.46112 0.20575 0.91236 46.11960 4.0E+6
2 1396 1.69247E+10 0.08112 0.34860 0.03582 51.57420 4.0E+6
2 1397 5.35205E+07 0.18112 0.49146 0.14693 57.02880 4.0E+6
2 1398 5.35205E+09 0.28112 0.63432 0.25804 2.97960 4.0E+6
2 1399 5.35205E+08 0.38112 0.77718 0.36915 8.43360 4.0E+6
2 1400 5.35205E+10 0.48112 0.92003 0.48026 13.88820 4.0E+6
2 1401 3.00968E+07 0.00512 0.08330 0.59137 19.34280 4.0E+6
2 1402 3.00968E+09 0.10512 0.22616 0.70248 24.79740 4.0E+6
2 1403 3.00968E+08 0.20512 0.36901 0.81360 30.25200 4.0E+6
2 1404 3.00968E+10 0.30512 0.51187 0.92471 35.70660 4.0E+6
2 1405 9.51744E+07 0.40512 0.65473 0.04816 41.16120 4.0E+6
2 1406 9.51744E+09 0.02512 0.79758 0.15927 46.61580 4.0E+6
2 1407 9.51744E+08 0.12512 0.94044 0.27039 52.07040 4.0E+6
2 1408 9.51744E+10 0.22512 0.10371 0.38150 57.52500 4.0E+6
2 1409 1.06023E+07 0.32512 0.24656 0.49261 3.47520 4.0E+6
2 1410 1.06023E+09 0.42512 0.38942 0.60372 8.92980 4.0E+6
2 1411 1.06023E+08 0.04512 0.53228 0.71483 14.38440 4.0E+6
2 1412 1.06023E+10 0.14512 0.67514 0.82594 19.83900 4.0E+6
2 1413 3.35274E+07 0.24512 0.81799 0.93705 25.29360 4.0E+6
2 1414 3.35274E+09 0.34512 0.96085 0.06051 30.74760 4.0E+6
2 1415 3.35274E+08 0.44512 0.12411 0.17162 36.20220 4.0E+6
2 1416 3.35274E+10 0.06512 0.26697 0.28273 41.65680 4.0E+6
2 1417 1.88538E+07 0.16512 0.40983 0.39384 47.11140 4.0E+6
2 1418 1.88538E+09 0.26512 0.55269 0.50495 52.56600 4.0E+6
2 1419 1.88538E+08 0.36512 0.69554 0.61606 58.02060 4.0E+6
2 1420 1.88538E+10 0.46512 0.83840 0.72718 3.97080 4.0E+6
2 1421 5.96211E+07 0.08512 0.98126 0.83829 9.42540 4.0E+6
2 1422 5.96211E+09 0.18512 0.00458 0.94940 14.88000 4.0E+6
2 1423 5.96211E+08 0.28512 0.14744 0.07285 20.33460 4.0E+6
2 1424 5.96211E+10 0.38512 0.29030 0.18397 25.78920 4.0E+6
2 1425 1.41384E+07 0.48512 0.43315 0.29508 31.24380 4.0E+6
2 1426 1.41384E+09 0.00912 0.57601 0.40619 36.69840 4.0E+6
2 1427 1.41384E+08 0.10912 0.71887 0.51730 42.15300 4.0E+6
2 1428 1.41384E+10 0.20912 0.86172 0.62841 47.60760 4.0E+6
2 1429 4.47095E+07 0.30912 0.02499 0.73952 53.06220 4.0E+6
2 1430 4.47095E+09 0.40912 0.16785 0.85063 58.51620 4.0E+6
2 1431 4.47095E+08 0.02912 0.31070 0.96174 4.46700 4.0E+6
2 1432 4.47095E+10 0.12912 0.45356 0.08520 9.92160 4.0E+6
2 1433 2.51420E+07 0.22912 0.59642 0.19631 15.37620 4.0E+6
2 1434 2.51420E+09 0.32912 0.73928 0.30742 20.83080 4.0E+6
2 1435 2.51420E+08 0.42912 0.88213 0.41853 26.28480 4.0E+6
2 1436 2.51420E+10 0.04912 0.04540 0.52964 31.73940 4.0E+6
2 1437 7.95060E+07 0.14912 0.18825 0.64076 37.19400 4.0E+6
2 1438 7.95060E+09 0.24912 0.33111 0.75187 42.64860 4.0E+6
2 1439 7.95060E+08 0.34912 0.47397 0.86298 48.10320 4.0E+6
2 1440 7.95060E+10 0.44912 0.61683 0.97409 53.55780 4.0E+6
2 1441 1.22428E+07 0.06912 0.75968 0.09755 59.01240 4.0E+6
2 1442 1.22428E+09 0.16912 0.90254 0.20866 4.96260 4.0E+6
2 1443 1.22428E+08 0.26912 0.06581 0.31977 10.41720 4.0E+6
2 1444 1.22428E+10 0.36912 0.20866 0.43088 15.87180 4.0E+6
2 1445 3.87151E+07 0.46912 0.35152 0.54199 21.32640 4.0E+6
2 1446 3.87151E+09 0.08912 0.49438 0.65310 26.78100 4.0E+6
2 1447 3.87151E+08 0.18912 0.63723 0.76421 32.23560 4.0E+6
2 1448 3.87151E+10 0.28912 0.78009 0.87532 37.69020 4.0E+6
2 1449 2.17711E+07 0.38912 0.92295 0.98643 43.14480 4.0E+6
2 1450 2.17711E+09 0.48912 0.08621 0.10989 48.59940 4.0E+6
2 1451 2.17711E+08 0.01312 0.22907 0.22100 54.05340 4.0E+6
2 1452 2.17711E+10 0.11312 0.37193 0.33211 59.50800 4.0E+6
2 1453 6.88462E+07 0.21312 0.51479 0.44323 0.04920 4.0E+6
2 1454 6.88462E+09 0.31312 0.65764 0.55434 5.50380 4.0E+6
2 1455 6.88462E+08 0.41312 0.80050 0.66545 10.95840 4.0E+6
2 1456 6.88462E+10 0.03312 0.94336 0.77656 16.41300 4.0E+6
2 1457 1.63260E+07 0.13312 0.10662 0.88767 21.86760 4.0E+6
2 1458 1.63260E+09 0.23312 0.24948 0.99878 27.32220 4.0E+6
2 1459 1.63260E+08 0.33312 0.39234 0.00030 32.77620 4.0E+6
2 1460 1.63260E+10 0.43312 0.53519 0.11142 38.23080 4.0E+6
2 1461 5.16274E+07 0.05312 0.67805 0.22253 43.68540 4.0E+6
2 1462 5.16274E+09 0.15312 0.82091 0.33364 49.14000 4.0E+6
2 1463 5.16274E+08 0.25312 0.96377 0.44475 54.59460 4.0E+6
2 1464 5.16274E+10 0.35312 0.12703 0.55586 0.54480 4.0E+6
2 1465 2.90322E+07 0.45312 0.26989 0.66697 5.99940 4.0E+6
2 1466 2.90322E+09 0.07312 0.41274 0.77808 11.45400 4.0E+6
2 1467 2.90322E+08 0.17312 0.55560 0.88919 16.90860 4.0E+6
2 1468 2.90322E+10 0.27312 0.69846 0.01265 22.36320 4.0E+6
2 1469 9.18079E+07 0.37312 0.84132 0.12376 27.81780 4.0E+6
2 1470 9.18079E+09 0.47312 0.98417 0.23487 33.27240 4.0E+6
2 1471 9.18079E+08 0.09312 0.00750 0.34598 38.72700 4.0E+6
2 1472 9.18079E+10 0.19312 0.15035 0.45709 44.18160 4.0E+6
2 1473 1.13930E+07 0.29312 0.29321 0.56821 49.63620 4.0E+6
2 1474 1.13930E+09 0.39312 0.43607 0.67932 55.09020 4.0E+6
2 1475 1.13930E+08 0.49312 0.57893 0.79043 1.04100 4.0E+6
2 1476 1.13930E+10 0.01712 0.72178 0.90154 6.49560 4.0E+6
2 1477 3.60280E+07 0.11712 0.86464 0.02500 11.95020 4.0E+6
2 1478 3.60280E+09 0.21712 0.02791 0.13611 17.40480 4.0E+6
2 1479 3.60280E+08 0.31712 0.17076 0.24722 22.85880 4.0E+6
2 1480 3.60280E+10 0.41712 0.31362 0.35833 28.31340 4.0E+6
2 1481 2.02600E+07 0.03712 0.45648 0.46944 33.76800 4.0E+6
2 1482 2.02600E+09 0.13712 0.59933 0.58055 39.22260 4.0E+6
2 1483 2.02600E+08 0.23712 0.74219 0.69166 44.67720 4.0E+6
2 1484 2.02600E+10 0.33712 0.88505 0.80277 50.13180 4.0E+6
2 1485 6.40678E+07 0.43712 0.04831 0.91389 55.58640 4.0E+6
2 1486 6.40678E+09 0.05712 0.19117 0.03734 1.53660 4.0E+6
2 1487 6.40678E+08 0.15712 0.33403 0.14845 6.99120 4.0E+6
2 1488 6.40678E+10 0.25712 0.47688 0.25956 12.44580 4.0E+6
2 1489 1.51929E+07 0.35712 0.61974 0.37068 17.90040 4.0E+6
2 1490 1.51929E+09 0.45712 0.76260 0.48179 23.35500 4.0E+6
2 1491 1.51929E+08 0.07712 0.90546 0.59290 28.80960 4.0E+6
2 1492 1.51929E+10 0.17712 0.06872 0.70401 34.26420 4.0E+6
2 1493 4.80441E+07 0.27712 0.21158 0.81512 39.71880 4.0E+6
2 1494 4.80441E+09 0.37712 0.35444 0.92623 45.17340 4.0E+6
2 1495 4.80441E+08 0.47712 0.49729 0.04969 50.62740 4.0E+6
2 1496 4.80441E+10 0.09712 0.64015 0.16080 56.08200 4.0E+6
2 1497 2.70172E+07 0.19712 0.78301 0.27191 2.03280 4.0E+6
2 1498 2.70172E+09 0.29712 0.92586 0.38302 7.48740 4.0E+6
2 1499 2.70172E+08 0.39712 0.08913 0.49413 12.94200 4.0E+6
2 1500 2.70172E+10 0.49712 0.23199 0.60524 18.39600 4.0E+6
2 1501 8.54358E+07 0.00192 0.37484 0.71635 23.85060 4.0E+6
2 1502 8.54358E+09 0.10192 0.51770 0.82747 29.30520 4.0E+6
2 1503 8.54358E+08 0.20192 0.66056 0.93858 34.75980 4.0E+6
2 1504 8.54358E+10 0.30192 0.80342 0.06203 40.21440 4.0E+6
2 1505 1.31571E+07 0.40192 0.94627 0.17314 45.66900 4.0E+6
2 1506 1.31571E+09 0.02192 0.10954 0.28426 51.12360 4.0E+6
2 1507 1.31571E+08 0.12192 0.25239 0.39537 56.57820 4.0E+6
2 1508 1.31571E+10 0.22192 0.39525 0.50648 2.52840 4.0E+6
2 1509 4.16064E+07 0.32192 0.53811 0.61759 7.98300 4.0E+6
2 1510 4.16064E+09 0.42192 0.68097 0.72870 13.43760 4.0E+6
2 1511 4.16064E+08 0.04192 0.82382 0.83981 18.89220 4.0E+6
2 1512 4.16064E+10 0.14192 0.96668 0.95092 24.34680 4.0E+6
2 1513 2.33970E+07 0.24192 0.12995 0.07438 29.80140 4.0E+6
2 1514 2.33970E+09 0.34192 0.27280 0.18549 35.25600 4.0E+6
2 1515 2.33970E+08 0.44192 0.41566 0.29660 40.71060 4.0E+6
2 1516 2.33970E+10 0.06192 0.55852 0.40771 46.16460 4.0E+6
2 1517 7.39878E+07 0.16192 0.70137 0.51882 51.61920 4.0E+6
2 1518 7.39878E+09 0.26192 0.84423 0.62993 57.07380 4.0E+6
2 1519 7.39878E+08 0.36192 0.98709 0.74105 3.02460 4.0E+6
2 1520 7.39878E+10 0.46192 0.01041 0.85216 8.47920 4.0E+6
2 1521 1.75453E+07 0.08192 0.15327 0.96327 13.93320 4.0E+6
2 1522 1.75453E+09 0.18192 0.29613 0.08672 19.38780 4.0E+6
2 1523 1.75453E+08 0.28192 0.43898 0.19784 24.84240 4.0E+6
2 1524 1.75453E+10 0.38192 0.58184 0.30895 30.29700 4.0E+6
2 1525 5.54830E+07 0.48192 0.72470 0.42006 35.75160 4.0E+6
2 1526 5.54830E+09 0.00592 0.86756 0.53117 41.20620 4.0E+6
2 1527 5.54830E+08 0.10592 0.03082 0.64228 46.66080 4.0E+6
2 1528 5.54830E+10 0.20592 0.17368 0.75339 52.11540 4.0E+6
2 1529 3.12004E+07 0.30592 0.31653 0.86450 57.57000 4.0E+6
2 1530 3.12004E+09 0.40592 0.45939 0.97561 3.52020 4.0E+6
2 1531 3.12004E+08 0.02592 0.60225 0.09907 8.97480 4.0E+6
2 1532 3.12004E+10 0.12592 0.74511 0.21018 14.42940 4.0E+6
2 1533 9.86643E+07 0.22592 0.88796 0.32129 19.88400 4.0E+6
2 1534 9.86643E+09 0.32592 0.05123 0.43240 25.33860 4.0E+6
2 1535 9.86643E+08 0.42592 0.19409 0.54351 30.79320 4.0E+6
2 1536 9.86643E+10 0.04592 0.33694 0.65463 36.24780 4.0E+6
2 1537 1.01354E+07 0.14592 0.47980 0.76574 41.70180 4.0E+6
2 1538 1.01354E+09 0.24592 0.62266 0.87685 47.15640 4.0E+6
2 1539 1.01354E+08 0.34592 0.76551 0.98796 52.61100 4.0E+6
2 1540 1.01354E+10 0.44592 0.90837 0.00168 58.06560 4.0E+6
2 1541 3.20509E+07 0.06592 0.07164 0.11279 4.01640 4.0E+6
2 1542 3.20509E+09 0.16592 0.21449 0.22390 9.47040 4.0E+6
2 1543 3.20509E+08 0.26592 0.35735 0.33501 14.92500 4.0E+6
2 1544 3.20509E+10 0.36592 0.50021 0.44612 20.37960 4.0E+6
2 1545 1.80235E+07 0.46592 0.64307 0.55723 25.83420 4.0E+6
2 1546 1.80235E+09 0.08592 0.78592 0.66834 31.28880 4.0E+6
2 1547 1.80235E+08 0.18592 0.92878 0.77945 36.74340 4.0E+6
2 1548 1.80235E+10 0.28592 0.09204 0.89057 42.19800 4.0E+6
2 1549 5.69954E+07 0.38592 0.23490 0.01402 47.65260 4.0E+6
2 1550 5.69954E+09 0.48592 0.37776 0.12513 53.10720 4.0E+6
2 1551 5.69954E+08 0.00992 0.52062 0.23624 58.56180 4.0E+6
2 1552 5.69954E+10 0.10992 0.66347 0.34736 4.51200 4.0E+6
2 1553 1.35157E+07 0.20992 0.80633 0.45847 9.96660 4.0E+6
2 1554 1.35157E+09 0.30992 0.94919 0.56958 15.42120 4.0E+6
2 1555 1.35157E+08 0.40992 0.11245 0.68069 20.87580 4.0E+6
2 1556 1.35157E+10 0.02992 0.25531 0.79180 26.33040 4.0E+6
2 1557 4.27405E+07 0.12992 0.39817 0.90291 31.78500 4.0E+6
2 1558 4.27405E+09 0.22992 0.54102 0.02637 37.23900 4.0E+6
2 1559 4.27405E+08 0.32992 0.68388 0.13748 42.69360 4.0E+6
2 1560 4.27405E+10 0.42992 0.82674 0.24859 48.14820 4.0E+6
2 1561 2.40348E+07 0.04992 0.96960 0.35970 53.60280 4.0E+6
2 1562 2.40348E+09 0.14992 0.13286 0.47081 59.05740 4.0E+6
2 1563 2.40348E+08 0.24992 0.27572 0.58192 5.00760 4.0E+6
2 1564 2.40348E+10 0.34992 0.41858 0.69303 10.46220 4.0E+6
2 1565 7.60046E+07 0.44992 0.56143 0.80415 15.91680 4.0E+6
2 1566 7.60046E+09 0.06992 0.70429 0.91526 21.37140 4.0E+6
2 1567 7.60046E+08 0.16992 0.84715 0.03871 26.82600 4.0E+6
2 1568 7.60046E+10 0.26992 0.99000 0.14982 32.28060 4.0E+6
2 1569 1.17047E+07 0.36992 0.01333 0.26094 37.73520 4.0E+6
2 1570 1.17047E+09 0.46992 0.15618 0.37205 43.18980 4.0E+6
2 1571 1.17047E+08 0.08992 0.29904 0.48316 48.64440 4.0E+6
2 1572 1.17047E+10 0.18992 0.44190 0.59427 54.09900 4.0E+6
2 1573 3.70135E+07 0.28992 0.58476 0.70538 59.55360 4.0E+6
2 1574 3.70135E+09 0.38992 0.72761 0.81649 0.09420 4.0E+6
2 1575 3.70135E+08 0.48992 0.87047 0.92760 5.54880 4.0E+6
2 1576 3.70135E+10 0.01392 0.03374 0.05106 11.00340 4.0E+6
2 1577 2.08142E+07 0.11392 0.17659 0.16217 16.45800 4.0E+6
2 1578 2.08142E+09 0.21392 0.31945 0.27328 21.91260 4.0E+6
2 1579 2.08142E+08 0.31392 0.46231 0.38439 27.36720 4.0E+6
2 1580 2.08142E+10 0.41392 0.60516 0.49550 32.82180 4.0E+6
2 1581 6.58203E+07 0.03392 0.74802 0.60661 38.27580 4.0E+6
2 1582 6.58203E+09 0.13392 0.89088 0.71773 43.73040 4.0E+6
2 1583 6.58203E+08 0.23392 0.05414 0.82884 49.18500 4.0E+6
2 1584 6.58203E+10 0.33392 0.19700 0.93995 54.63960 4.0E+6
2 1585 1.56085E+07 0.43392 0.33986 0.06340 0.59040 4.0E+6
2 1586 1.56085E+09 0.05392 0.48272 0.17452 6.04440 4.0E+6
2 1587 1.56085E+08 0.15392 0.62557 0.28563 11.49900 4.0E+6
2 1588 1.56085E+10 0.25392 0.76843 0.39674 16.95360 4.0E+6
2 1589 4.93583E+07 0.35392 0.91129 0.50785 22.40820 4.0E+6
2 1590 4.93583E+09 0.45392 0.07455 0.61896 27.86280 4.0E+6
2 1591 4.93583E+08 0.07392 0.21741 0.73007 33.31740 4.0E+6
2 1592 4.93583E+10 0.17392 0.36027 0.84118 38.77200 4.0E+6
2 1593 2.77562E+07 0.27392 0.50312 0.95229 44.22660 4.0E+6
2 1594 2.77562E+09 0.37392 0.64598 0.07575 49.68120 4.0E+6
2 1595 2.77562E+08 0.47392 0.78884 0.18686 55.13580 4.0E+6
2 1596 2.77562E+10 0.09392 0.93170 0.29797 1.08600 4.0E+6
2 1597 8.77728E+07 0.19392 0.09496 0.40908 6.54060 4.0E+6
2 1598 8.77728E+09 0.29392 0.23782 0.52020 11.99520 4.0E+6
2 1599 8.77728E+08 0.39392 0.38067 0.63131 17.44980 4.0E+6
2 1600 8.77728E+10 0.49392 0.52353 0.74242 22.90440 4.0E+6
2 1601 1.08923E+07 0.01792 0.66639 0.85353 28.35900 4.0E+6
2 1602 1.08923E+09 0.11792 0.80925 0.96464 33.81300 4.0E+6
2 1603 1.08923E+08 0.21792 0.95210 0.08810 39.26760 4.0E+6
2 1604 1.08923E+10 0.31792 0.11537 0.19921 44.72220 4.0E+6
2 1605 3.44445E+07 0.41792 0.25823 0.31032 50.17680 4.0E+6
2 1606 3.44445E+09 0.03792 0.40108 0.42143 55.63140 4.0E+6
2 1607 3.44445E+08 0.13792 0.54394 0.53254 1.58160 4.0E+6
2 1608 3.44445E+10 0.23792 0.68680 0.64365 7.03620 4.0E+6
2 1609 1.93696E+07 0.33792 0.82965 0.75476 12.49080 4.0E+6
2 1610 1.93696E+09 0.43792 0.97251 0.86587 17.94540 4.0E+6
2 1611 1.93696E+08 0.05792 0.13578 0.97699 23.40000 4.0E+6
2 1612 1.93696E+10 0.15792 0.27863 0.10044 28.85460 4.0E+6
2 1613 6.12520E+07 0.25792 0.42149 0.21155 34.30920 4.0E+6
2 1614 6.12520E+09 0.35792 0.56435 0.32266 39.76380 4.0E+6
2 1615 6.12520E+08 0.45792 0.70721 0.43378 45.21840 4.0E+6
2 1616 6.12520E+10 0.07792 0.85006 0.54489 50.67300 4.0E+6
2 1617 1.45251E+07 0.17792 0.99292 0.65600 56.12760 4.0E+6
2 1618 1.45251E+09 0.27792 0.01624 0.76711 2.07780 4.0E+6
2 1619 1.45251E+08 0.37792 0.15910 0.87822 7.53240 4.0E+6
2 1620 1.45251E+10 0.47792 0.30196 0.98933 12.98700 4.0E+6
2 1621 4.59325E+07 0.09792 0.44481 0.00305 18.44160 4.0E+6
2 1622 4.59325E+09 0.19792 0.58767 0.11416 23.89620 4.0E+6
2 1623 4.59325E+08 0.29792 0.73053 0.22527 29.35020 4.0E+6
2 1624 4.59325E+10 0.39792 0.87339 0.33638 34.80480 4.0E+6
2 1625 2.58297E+07 0.49792 0.03665 0.44749 40.25940 4.0E+6
2 1626 2.58297E+09 0.00272 0.17951 0.55860 45.71400 4.0E+6
2 1627 2.58297E+08 0.10272 0.32237 0.66971 51.16860 4.0E+6
2 1628 2.58297E+10 0.20272 0.46522 0.78083 56.62320 4.0E+6
2 1629 8.16808E+07 0.30272 0.60808 0.89194 2.57340 4.0E+6
2 1630 8.16808E+09 0.40272 0.75094 0.01539 8.02800 4.0E+6
2 1631 8.16808E+08 0.02272 0.89379 0.12651 13.48260 4.0E+6
2 1632 8.16808E+10 0.12272 0.05706 0.23762 18.93720 4.0E+6
2 1633 1.25777E+07 0.22272 0.19992 0.34873 24.39180 4.0E+6
2 1634 1.25777E+09 0.32272 0.34277 0.45984 29.84640 4.0E+6
2 1635 1.25777E+08 0.42272 0.48563 0.57095 35.30100 4.0E+6
2 1636 1.25777E+10 0.04272 0.62849 0.68206 40.75560 4.0E+6
2 1637 3.97741E+07 0.14272 0.77135 0.79317 46.21020 4.0E+6
2 1638 3.97741E+09 0.24272 0.91420 0.90428 51.66480 4.0E+6
2 1639 3.97741E+08 0.34272 0.07747 0.02774 57.11880 4.0E+6
2 1640 3.97741E+10 0.44272 0.22032 0.13885 3.06960 4.0E+6
2 1641 2.23666E+07 0.06272 0.36318 0.24996 8.52420 4.0E+6
2 1642 2.23666E+09 0.16272 0.50604 0.36107 13.97880 4.0E+6
2 1643 2.23666E+08 0.26272 0.64890 0.47218 19.43280 4.0E+6
2 1644 2.23666E+10 0.36272 0.79175 0.58330 24.88740 4.0E+6
2 1645 7.07294E+07 0.46272 0.93461 0.69441 30.34200 4.0E+6
2 1646 7.07294E+09 0.08272 0.09788 0.80552 35.79660 4.0E+6
2 1647 7.07294E+08 0.18272 0.24073 0.91663 41.25120 4.0E+6
2 1648 7.07294E+10 0.28272 0.38359 0.04009 46.70580 4.0E+6
2 1649 1.67726E+07 0.38272 0.52645 0.15120 52.16040 4.0E+6
2 1650 1.67726E+09 0.48272 0.66930 0.26231 57.61500 4.0E+6
2 1651 1.67726E+08 0.00672 0.81216 0.37342 3.56520 4.0E+6
2 1652 1.67726E+10 0.10672 0.95502 0.48453 9.01980 4.0E+6
2 1653 5.30396E+07 0.20672 0.11828 0.59564 14.47440 4.0E+6
2 1654 5.30396E+09 0.30672 0.26114 0.70675 19.92900 4.0E+6
2 1655 5.30396E+08 0.40672 0.40400 0.81786 25.38360 4.0E+6
2 1656 5.30396E+10 0.02672 0.54686 0.92897 30.83820 4.0E+6
2 1657 2.98263E+07 0.12672 0.68971 0.05243 36.29280 4.0E+6
2 1658 2.98263E+09 0.22672 0.83257 0.16354 41.74740 4.0E+6
2 1659 2.98263E+08 0.32672 0.97543 0.27465 47.20140 4.0E+6
2 1660 2.98263E+10 0.42672 0.13869 0.38576 52.65600 4.0E+6
2 1661 9.43192E+07 0.04672 0.28155 0.49688 58.11060 4.0E+6
2 1662 9.43192E+09 0.14672 0.42441 0.60799 4.06140 4.0E+6
2 1663 9.43192E+08 0.24672 0.56726 0.71910 9.51600 4.0E+6
2 1664 9.43192E+10 0.34672 0.71012 0.83021 14.97000 4.0E+6
2 1665 1.05070E+07 0.44672 0.85298 0.94132 20.42460 4.0E+6
2 1666 1.05070E+09 0.06672 0.99584 0.06478 25.87920 4.0E+6
2 1667 1.05070E+08 0.16672 0.01916 0.17589 31.33380 4.0E+6
2 1668 1.05070E+10 0.26672 0.16202 0.28700 36.78840 4.0E+6
2 1669 3.32261E+07 0.36672 0.30487 0.39811 42.24300 4.0E+6
2 1670 3.32261E+09 0.46672 0.44773 0.50922 47.69760 4.0E+6
2 1671 3.32261E+08 0.08672 0.59059 0.62033 53.15220 4.0E+6
2 1672 3.32261E+10 0.18672 0.73344 0.73144 58.60680 4.0E+6
2 1673 1.86844E+07 0.28672 0.87630 0.84255 4.55700 4.0E+6
2 1674 1.86844E+09 0.38672 0.03957 0.95367 10.01160 4.0E+6
2 1675 1.86844E+08 0.48672 0.18242 0.07712 15.46620 4.0E+6
2 1676 1.86844E+10 0.01072 0.32528 0.18823 20.92080 4.0E+6
2 1677 5.90854E+07 0.11072 0.46814 0.29934 26.37540 4.0E+6
2 1678 5.90854E+09 0.21072 0.61100 0.41046 31.83000 4.0E+6
2 1679 5.90854E+08 0.31072 0.75385 0.52157 37.28460 4.0E+6
2 1680 5.90854E+10 0.41072 0.89671 0.63268 42.73860 4.0E+6
2 1681 1.40114E+07 0.03072 0.05998 0.74379 48.19320 4.0E+6
2 1682 1.40114E+09 0.13072 0.20283 0.85490 53.64780 4.0E+6
2 1683 1.40114E+08 0.23072 0.34569 0.96601 59.10240 4.0E+6
2 1684 1.40114E+10 0.33072 0.48855 0.08947 5.05320 4.0E+6
2 1685 4.43078E+07 0.43072 0.63140 0.20058 10.50720 4.0E+6
2 1686 4.43078E+09 0.05072 0.77426 0.31169 15.96180 4.0E+6
2 1687 4.43078E+08 0.15072 0.91712 0.42280 21.41640 4.0E+6
2 1688 4.43078E+10 0.25072 0.08038 0.53391 26.87100 4.0E+6
2 1689 2.49161E+07 0.35072 0.22324 0.64502 32.32560 4.0E+6
2 1690 2.49161E+09 0.45072 0.36610 0.75613 37.78020 4.0E+6
2 1691 2.49161E+08 0.07072 0.50895 0.86725 43.23480 4.0E+6
2 1692 2.49161E+10 0.17072 0.65181 0.97836 48.68940 4.0E+6
2 1693 7.87916E+07 0.27072 0.79467 0.10181 54.14400 4.0E+6
2 1694 7.87916E+09 0.37072 0.93753 0.21292 59.59860 4.0E+6
2 1695 7.87916E+08 0.47072 0.10079 0.32404 0.13920 4.0E+6
2 1696 7.87916E+10 0.09072 0.24365 0.43515 5.59380 4.0E+6
2 1697 1.21339E+07 0.19072 0.38651 0.54626 11.04840 4.0E+6
2 1698 1.21339E+09 0.29072 0.52936 0.65737 16.50300 4.0E+6
2 1699 1.21339E+08 0.39072 0.67222 0.76848 21.95760 4.0E+6
2 1700 1.21339E+10 0.49072 0.81508 0.87959 27.41220 4.0E+6
2 1701 3.83707E+07 0.01472 0.95793 0.99070 32.86680 4.0E+6
2 1702 3.83707E+09 0.11472 0.12120 0.00442 38.32140 4.0E+6
2 1703 3.83707E+08 0.21472 0.26406 0.11553 43.77540 4.0E+6
2 1704 3.83707E+10 0.31472 0.40691 0.22664 49.23000 4.0E+6
2 1705 2.15774E+07 0.41472 0.54977 0.33775 54.68460 4.0E+6
2 1706 2.15774E+09 0.03472 0.69263 0.44886 0.63540 4.0E+6
2 1707 2.15774E+08 0.13472 0.83549 0.55998 6.09000 4.0E+6
2 1708 2.15774E+10 0.23472 0.97834 0.67109 11.54400 4.0E+6
2 1709 6.82339E+07 0.33472 0.14161 0.78220 16.99860 4.0E+6
2 1710 6.82339E+09 0.43472 0.28446 0.89331 22.45320 4.0E+6
2 1711 6.82339E+08 0.05472 0.42732 0.01677 27.90780 4.0E+6
2 1712 6.82339E+10 0.15472 0.57018 0.12788 33.36240 4.0E+6
2 1713 1.61808E+07 0.25472 0.71304 0.23899 38.81700 4.0E+6
2 1714 1.61808E+09 0.35472 0.85589 0.35010 44.27160 4.0E+6
